12397,test_category_labeling_highlight_fordham_dddd,118,3829,15,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 76, ""startIndexInSegment"": 57, ""selectedText"": ""collect and receive"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 53, ""startIndexInSegment"": 42, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 76, ""startIndexInSegment"": 26, ""selectedText"": ""We also use the information we collect and receive"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 95, ""startIndexInSegment"": 77, ""selectedText"": ""to provide content"", ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
12401,test_category_labeling_highlight_fordham_dddd,118,3829,15,Other,"{""Other Type"": {""endIndexInSegment"": 713, ""startIndexInSegment"": 166, ""selectedText"": ""For example: If we notice that Huffington Post users in general prefer national political commentary, we might put that content in a special place on the website or in the app; If we notice that a user is searching for sports cars on AOL Autos, we might show the user an ad for a sports car on AOL.com or on other sites in the AOL Advertising Network; and If we receive information from users that a Service isn't working properly, we may use that information to address any problem."", ""value"": ""Other""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C241,test_category_labeling_highlight_fordham_aaaa,121,3829,16,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 240, ""startIndexInSegment"": 195, ""selectedText"": ""We use the information we collect and receive"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 217, ""startIndexInSegment"": 206, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 290, ""startIndexInSegment"": 241, ""selectedText"": ""to make the advertising we provide more effective"", ""value"": ""Advertising""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C242,test_category_labeling_highlight_fordham_bbbb,116,3829,16,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 240, ""startIndexInSegment"": 229, ""selectedText"": ""and receive"", ""value"": ""Receive from other service/third-party (unnamed)""}, ""Personal Information Type"": {""endIndexInSegment"": 217, ""startIndexInSegment"": 206, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 291, ""startIndexInSegment"": 241, ""selectedText"": ""to make the advertising we provide more effective."", ""value"": ""Advertising""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13568,test_category_labeling_highlight_fordham_bbbb,116,3829,16,Other,"{""Other Type"": {""endIndexInSegment"": 194, ""startIndexInSegment"": 0, ""selectedText"": ""To provide effective advertising . Many of our Services are supported by advertising, and some of our Services provide advertising on our websites and apps, and on third-party websites and apps."", ""value"": ""Other""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13571,test_category_labeling_highlight_fordham_bbbb,116,3829,16,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 240, ""startIndexInSegment"": 195, ""selectedText"": ""We use the information we collect and receive"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 512, ""startIndexInSegment"": 367, ""selectedText"": ""on your online activities, such as the websites and applications you use, the content you view, and the searches you submit on those applications"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 360, ""startIndexInSegment"": 345, ""selectedText"": ""Showing you ads"", ""value"": ""Advertising""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13572,test_category_labeling_highlight_fordham_bbbb,116,3829,16,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 228, ""startIndexInSegment"": 195, ""selectedText"": ""We use the information we collect"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 217, ""startIndexInSegment"": 206, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 658, ""startIndexInSegment"": 611, ""selectedText"": ""Measuring the effectiveness of the ads we serve"", ""value"": ""Advertising""}}",6/23/15,http://privacy.aol.com/privacy-policy/
12407,test_category_labeling_highlight_fordham_dddd,118,3829,16,Other,"{""Other Type"": {""endIndexInSegment"": 717, ""startIndexInSegment"": 292, ""selectedText"": ""Some of the ways we do this are: Showing you ads based on your online activities, such as the websites and applications you use, the content you view, and the searches you submit on those applications Limiting the number of times you see the same ad; and Measuring the effectiveness of the ads we serve. Learn more about advertising and privacy on our Services."", ""value"": ""Other""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C243,test_category_labeling_highlight_fordham_bbbb,116,3829,17,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 121, ""startIndexInSegment"": 105, ""selectedText"": ""to third parties"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 151, ""startIndexInSegment"": 122, ""selectedText"": ""for their marketing purposes."", ""value"": ""Marketing""}, ""Personal Information Type"": {""endIndexInSegment"": 104, ""startIndexInSegment"": 84, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": 70, ""startIndexInSegment"": 62, ""selectedText"": ""We don't"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action Third Party"": {""endIndexInSegment"": 83, ""startIndexInSegment"": 71, ""selectedText"": ""rent or sell"", ""value"": ""Other""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C244,test_category_labeling_highlight_fordham_dddd,118,3829,17,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 229, ""startIndexInSegment"": 216, ""selectedText"": ""third parties"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": 168, ""startIndexInSegment"": 163, ""selectedText"": ""share"", ""value"": ""Collection""}, ""Purpose"": {""endIndexInSegment"": 282, ""startIndexInSegment"": 230, ""selectedText"": ""to provide products and services you have requested,"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 188, ""startIndexInSegment"": 169, ""selectedText"": ""certain information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": 309, ""startIndexInSegment"": 283, ""selectedText"": ""when we have your consent,"", ""value"": ""Opt-in""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action Third Party"": {""endIndexInSegment"": 168, ""startIndexInSegment"": 163, ""selectedText"": ""share"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C245,test_category_labeling_highlight_fordham_aaaa,121,3829,17,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 229, ""startIndexInSegment"": 211, ""selectedText"": ""with third parties"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": 168, ""startIndexInSegment"": 156, ""selectedText"": ""we may share"", ""value"": ""Collection""}, ""Purpose"": {""endIndexInSegment"": 281, ""startIndexInSegment"": 230, ""selectedText"": ""to provide products and services you have requested"", ""value"": ""Basic service/feature""}, ""Personal Information Type"": {""endIndexInSegment"": 188, ""startIndexInSegment"": 169, ""selectedText"": ""certain information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": 308, ""startIndexInSegment"": 283, ""selectedText"": ""when we have your consent"", ""value"": ""Opt-in""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action Third Party"": {""endIndexInSegment"": 168, ""startIndexInSegment"": 156, ""selectedText"": ""we may share"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
12216,test_category_labeling_highlight_fordham_dddd,118,3829,17,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 229, ""startIndexInSegment"": 216, ""selectedText"": ""third parties"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 282, ""startIndexInSegment"": 230, ""selectedText"": ""to provide products and services you have requested,"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 188, ""startIndexInSegment"": 169, ""selectedText"": ""certain information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": 349, ""startIndexInSegment"": 310, ""selectedText"": ""or as described in this Privacy Policy."", ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action Third Party"": {""endIndexInSegment"": 168, ""startIndexInSegment"": 163, ""selectedText"": ""share"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C246,test_category_labeling_highlight_fordham_dddd,118,3829,18,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 294, ""startIndexInSegment"": 277, ""selectedText"": ""business partners"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 349, ""startIndexInSegment"": 324, ""selectedText"": ""for a variety of purposes"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 253, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 252, ""startIndexInSegment"": 225, ""selectedText"": ""non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 224, ""startIndexInSegment"": 219, ""selectedText"": ""share"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C247,test_category_labeling_highlight_fordham_dddd,118,3829,18,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 294, ""startIndexInSegment"": 277, ""selectedText"": ""business partners"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 401, ""startIndexInSegment"": 361, ""selectedText"": ""to provide you with relevant advertising"", ""value"": ""Advertising""}, ""Personal Information Type"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 253, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 252, ""startIndexInSegment"": 225, ""selectedText"": ""non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 224, ""startIndexInSegment"": 219, ""selectedText"": ""share"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13352,test_category_labeling_highlight_fordham_aaaa,121,3829,18,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 181, ""startIndexInSegment"": 54, ""selectedText"": ""The information one AOL affiliate receives can be shared among other AOL affiliates, including the Verizon family of companies."", ""value"": ""Other part of company/affiliate""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 69, ""startIndexInSegment"": 58, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 137, ""startIndexInSegment"": 70, ""selectedText"": ""one AOL affiliate receives can be shared among other AOL affiliates"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13575,test_category_labeling_highlight_fordham_bbbb,116,3829,18,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 51, ""startIndexInSegment"": 41, ""selectedText"": ""Affiliates"", ""value"": ""Other part of company/affiliate""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 181, ""startIndexInSegment"": 41, ""selectedText"": ""Affiliates . The information one AOL affiliate receives can be shared among other AOL affiliates, including the Verizon family of companies."", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 69, ""startIndexInSegment"": 54, ""selectedText"": ""The information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action Third Party"": {""endIndexInSegment"": 24, ""startIndexInSegment"": 0, ""selectedText"": ""We may share information"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13577,test_category_labeling_highlight_fordham_bbbb,116,3829,18,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 209, ""startIndexInSegment"": 192, ""selectedText"": ""Business partners"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 350, ""startIndexInSegment"": 296, ""selectedText"": ""who may use the information for a variety of purposes,"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 225, ""selectedText"": ""non-personally identifiable information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": 252, ""startIndexInSegment"": 225, ""selectedText"": ""non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action Third Party"": {""endIndexInSegment"": 24, ""startIndexInSegment"": 0, ""selectedText"": ""We may share information"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13578,test_category_labeling_highlight_fordham_bbbb,116,3829,18,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 209, ""startIndexInSegment"": 192, ""selectedText"": ""Business partners"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 402, ""startIndexInSegment"": 351, ""selectedText"": ""including to provide you with relevant advertising."", ""value"": ""Advertising""}, ""Personal Information Type"": {""endIndexInSegment"": 264, ""startIndexInSegment"": 225, ""selectedText"": ""non-personally identifiable information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": 252, ""startIndexInSegment"": 225, ""selectedText"": ""non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action Third Party"": {""endIndexInSegment"": 24, ""startIndexInSegment"": 0, ""selectedText"": ""We may share information"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
12218,test_category_labeling_highlight_fordham_dddd,118,3829,18,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 137, ""startIndexInSegment"": 123, ""selectedText"": ""AOL affiliates"", ""value"": ""Other part of company/affiliate""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 69, ""startIndexInSegment"": 58, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 110, ""startIndexInSegment"": 104, ""selectedText"": ""shared"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C248,test_category_labeling_highlight_fordham_dddd,118,3829,19,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 13, ""startIndexInSegment"": 0, ""selectedText"": ""Other parties"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 695, ""startIndexInSegment"": 427, ""selectedText"": ""The information is relevant to a crime that has been or is being committed; An emergency exists that poses a threat to your safety or the safety of another person; or It is necessary to protect the rights or property of AOL."", ""value"": ""Service operation and security""}, ""Personal Information Type"": {""endIndexInSegment"": 119, ""startIndexInSegment"": 108, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 102, ""startIndexInSegment"": 94, ""selectedText"": ""disclose"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C249,test_category_labeling_highlight_fordham_dddd,118,3829,19,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 13, ""startIndexInSegment"": 0, ""selectedText"": ""Other parties"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 695, ""startIndexInSegment"": 427, ""selectedText"": ""The information is relevant to a crime that has been or is being committed; An emergency exists that poses a threat to your safety or the safety of another person; or It is necessary to protect the rights or property of AOL."", ""value"": ""Service operation and security""}, ""Personal Information Type"": {""endIndexInSegment"": 165, ""startIndexInSegment"": 120, ""selectedText"": ""including the contents of your communications"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 102, ""startIndexInSegment"": 94, ""selectedText"": ""disclose"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
C250,test_category_labeling_highlight_fordham_aaaa,121,3829,19,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 13, ""startIndexInSegment"": 0, ""selectedText"": ""Other parties"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 695, ""startIndexInSegment"": 638, ""selectedText"": ""It is necessary to protect the rights or property of AOL."", ""value"": ""Service operation and security""}, ""Personal Information Type"": {""endIndexInSegment"": 119, ""startIndexInSegment"": 103, ""selectedText"": ""your information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 102, ""startIndexInSegment"": 87, ""selectedText"": ""We may disclose"", ""value"": ""Receive/Shared with""}}",6/23/15,http://privacy.aol.com/privacy-policy/
13583,test_category_labeling_highlight_fordham_bbbb,116,3829,19,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 102, ""startIndexInSegment"": 94, ""selectedText"": ""disclose"", ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 502, ""startIndexInSegment"": 270, ""selectedText"": ""It is necessary to respond to lawful governmental requests or legal process (for example, a court order, search warrant, or subpoena); The information is relevant to a crime that has been or is being committed;"", ""value"": ""Legal requirement""}, ""Personal Information Type"": {""endIndexInSegment"": 119, ""startIndexInSegment"": 103, ""selectedText"": ""your information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action Third Party"": {""endIndexInSegment"": 102, ""startIndexInSegment"": 87, ""selectedText"": ""We may disclose"", ""value"": ""Unspecified""}}",6/23/15,http://privacy.aol.com/privacy-policy/
